,Site,Year,Month,Lon,Lat,PCB28,PCB52,PCB101,PCB118,PCB138,PCB153,PCB180,X4PCBs,X7PCBs,HCB,a.HCH,b.HCH,g.HCH,t.HCH,HCHs,op.DDE,pp.DDE,op.DDD,pp.DDD,op.DDT,pp.DDT,DDTs,CHLs,endosulfan,Note,Reference,X37PCBs,Heptachlor,HEPX,TC,CC,TN,CN,Dieldrin,Endosulfan.I,Endosulfan.II,PCBs,Endosulfan.Sulfate,eNDosulfan,Oxychlordane,HCHs.a.HCH.g.HCH.,CHLs..TC.CC.TN.,Endosulfan,Heptachlor.Epoxide.B,Heptachlor.Epoxide.A,PCBs.Aroclor.1260.,PCB81,PCB77,PCB123,PCB114,PCB105,PCB126,PCB167,PCB156,PCB157,PCB169,PCB189,PCB18,PCB44,PCB66,PCB128,PCB187,PCB11,PCB209,X20PCBs,PCB16.32,PCB52.43,PCB41.71,PCB66.95,PCB87.81.,PCB110.77.,PCB149.123.107,PCB153.132,PCB163.138,PCB187.182,PCB174,Pentachloroanisol,Aldrin,Endrin,PCB8,PCB17,PCB33,PCB49,PCB42,PCB37,PCB74,PCB70.76,PCB56.60,PCB99,PCB87,PCB110,PCB151,PCB123.149,PCB183,PCB70,PCB95,PCB177,PCB201,PCB205,PCB5.8,PCB87.115,PCB149,PCB128.167,PCB170.190,Mirex
327,A24,2019,2,75.67,-69.2,,,,,,,,,,2.657018378,NA,NA,0.081,,,NA,NA,,,,NA,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,A25,2019,2,75.73,-69.245,,,,,,,,,,17.27099606,0.081,NA,0.081,,,0.062,0.12,,,,0.15,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,A26,2019,2,78.07,-65.76,,,,,,,,,,18.59963078,0.081,0.079,0.081,,,NA,0.12,,,,NA,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,A27,2019,2,74.265,-60.525,,,,,,,,,,17.27099606,0.081,0.079,0.081,,,NA,NA,,,,0.15,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,A28,2019,2,69.835,-54.04,,,,,,,,,,20.59258286,0.081,0.079,NA,,,0.062,NA,,,,0.15,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,A29,2019,2,73.135,-44.945,,,,,,,,,,21.25690022,0.081,0.079,0.081,,,0.062,0.12,,,,NA,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,A30,2019,2,78.74,-35.505,,,,,,,,,,41.84923202,0.081,0.079,0.081,,,0.062,0.12,,,,0.15,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,A32,2019,2,96.235,-17.55,,,,,,,,,,31.8852248,0.081,0.079,0.081,,,0.062,1.328634722,,,,0.15,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,A33,2019,3,101.18585,-12.345,,,,,,,,,,78.38442728,0.081,0.079,0.081,,,0.062,0.12,,,,0.15,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,A34,2019,3,105.76,-7.34,,,,,,,,,,100.3056449,1.992952082,1.992952082,1.328634722,,,0.062,2.657269443,,,,3.321586804,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,A35,2019,3,109.76,1.185,,,,,,,,,,75.06309154,0.081,0.079,0.081,,,0.062,0.12,,,,0.15,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,A36,2019,3,113.1,10.865,,,,,,,,,,61.11343122,1.328383657,0.079,1.328383657,,,0.062,1.328634722,,,,0.15,,,,Estimated from Figures,Pesticides in the atmosphere and seawater in a transect study from the Western Pacific to the Southern Ocean: The importance of continental discharges and air-seawater exchange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,1,NA,NA,133.27,38.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,2,NA,NA,145.45,46.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,5,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,25,NA,NA,163.63,54.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,7.3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,3,NA,NA,174.26,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,4,NA,NA,176.99,58.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,11,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,5,NA,NA,-173.27,61.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,5.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,24,NA,NA,177.6,61.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,7.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,6,NA,NA,-170,63.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,7,NA,NA,-168.32,64.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,8.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,8,NA,NA,-166.87,66.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,9,NA,NA,-166.05,70.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,22,NA,NA,-170.52,70.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4.1,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,10,NA,NA,-165.53,73.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,8.3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,12,NA,NA,-156.01,73.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,5.2,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,13,NA,NA,-151.85,76.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,7.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,21,NA,NA,-165.03,77.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,7.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,15,NA,NA,-146.14,80.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2.3,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,20,NA,NA,-152.58,82.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,7.8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,17,NA,NA,-144.88,84.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,19,NA,NA,-147.08,85.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric HCH Concentrations over the Marine Boundary Layer from Shanghai, China to the Arctic Ocean: Role of Human Activity and Climate Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,AIR1,2015,3,120.39,36.05,,,,,,,,,,,20,7.93,24.22,,,,3.98,,0.34,5.47,1.87,,,,g+p,Atmospheric legacy organochlorine pesticides and their recent exchange dynamics in the Northwest Pacific Ocean,NA,NA,NA,10.2,4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,AIR2,2015,3,122.34,32.85,,,,,,,,,,,32.8,2.35,32.57,,,,2.3,,1.57,5.29,3.63,,,,g+p,Atmospheric legacy organochlorine pesticides and their recent exchange dynamics in the Northwest Pacific Ocean,NA,NA,NA,3.56,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,AIR3,2015,4,123.98,31,,,,,,,,,,,34.18,3.28,64.9,,,,3.62,,0.41,1.12,3.5,,,,g+p(lon:3n.d.),Atmospheric legacy organochlorine pesticides and their recent exchange dynamics in the Northwest Pacific Ocean,NA,NA,NA,6.07,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
